Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Jan-1960,1.83121855633672,0.941120167068002,1.37499045405891,2.30461383603159,2.78167825530356,1.36852082028966,0.456327834701642,0.908912131486268,1.82985873938405,2.26658822157902,0.971195822329698,0.288639674680872,0.618445004554816,1.32308964845444,1.68878504051715
02-Apr-1960,1.82847451358789,0.925504717357011,1.3581940444122,2.2904554903867,2.75988395347294,1.36722461645165,0.463197675113554,0.910524540512434,1.83376196671317,2.26733399579588,0.977447989335375,0.293440407086436,0.619114854608968,1.32497602110772,1.67751412496326
02-Jul-1960,1.81158737102475,0.935673051869286,1.35251656332084,2.27732611985538,2.7498128056951,1.36495259585336,0.466955961464833,0.913665559698547,1.82738781352078,2.26384495221166,0.975968449829437,0.308229713807968,0.619526042525867,1.32164537912843,1.67372779650636
02-Oct-1960,1.81321437948306,0.932059056619774,1.36409643848738,2.28685041622219,2.74881603927108,1.37101164494579,0.475661189310986,0.917027370409781,1.83111353130532,2.27215775615196,0.978142697187344,0.323355665834799,0.627867599771686,1.3188967145795,1.66794101012007
02-Jan-1961,1.81155669331868,0.939193152451083,1.36280369667203,2.27798114831551,2.73863469494933,1.37704682577273,0.489130572991853,0.921375073987268,1.83038159829702,2.26488925492465,0.983249045357655,0.33243475844976,0.629164214997175,1.31956706019005,1.67046449987045
02-Apr-1961,1.81908839303877,0.94489252638766,1.36715964878844,2.26733546331539,2.74928189371803,1.37520564369472,0.486505803715,0.928123955471485,1.83363101410693,2.26784588145793,0.984580994039372,0.338542496543908,0.636799172223756,1.32550850399353,1.67122457676364
02-Jul-1961,1.8421514600455,0.971032426713153,1.3847695340668,2.27930549709205,2.74207145035113,1.38446185765508,0.500379041105698,0.931049302929025,1.83193723888031,2.27433763564146,0.989493380459686,0.337883052969203,0.642275731386581,1.32808290666051,1.6808599468521
02-Oct-1961,1.85378153925118,1.00341848085885,1.39731854163132,2.28937095217534,2.76427302375439,1.38915845309899,0.503135686080091,0.942137426475717,1.84009295101963,2.26147786847213,0.994774184252924,0.343460889766666,0.649472600170065,1.33437259052773,1.67637861346858
02-Jan-1962,1.86419338158298,1.00654670661824,1.41578324412745,2.30593366991643,2.75766824161585,1.385691021552,0.505853686839178,0.944102886302028,1.84310353684944,2.27361328784605,0.996597724698901,0.354601747994821,0.655142852742382,1.33080206750388,1.66987347905295
02-Apr-1962,1.85161654360604,0.996477709440819,1.41318654193792,2.30404868410004,2.76012253858709,1.38900210155666,0.516677912086021,0.949025131782041,1.844842309486,2.26630457152914,0.993168529160225,0.342963146124099,0.657211051823583,1.32857266854746,1.67685364459188
02-Jul-1962,1.86581648674624,1.03544041316125,1.42695708029383,2.31913209620142,2.76479963861572,1.39475390151251,0.532514834386562,0.95270722287826,1.84408293780732,2.27339531711462,0.998135237368078,0.353172512188112,0.656523960545125,1.33474850124429,1.66485242033145
